ArTId;ArTVersion;ArTCreated;ArTChanged;FournisseurId;FournisseurName;ArTName;ArTXEpsg2154;ArTYEpsg2154;ArRId;ArTType;ArTPrivateCode;ArTFareZone;ArTAccessibility;ArTAudibleSignals;ArTVisualSigns;ArTTown;ArTPostalRegion;ArTGeopoint
50144336;1259903-24815;2018-04-12T13:52:30+02:00;2021-05-05T13:45:33+02:00;59;RATP;CHATEAU LANDON;653448;6865090;24815;bus;20109;1;true;unknown;unknown;Paris 10e;75110;48.884142173409636,2.3652072190551436
50144344;1259896-1270564;2018-04-12T14:24:30+02:00;2021-05-05T13:45:31+02:00;59;RATP;RUE DES BOIS;655934;6864436;24822;bus;20148;1;true;unknown;unknown;Paris 19e;75119;48.87843584442109,2.399173344540041
50144379;1259888-17568;2018-04-12T14:22:30+02:00;2021-05-05T13:45:28+02:00;59;RATP;DOUDEAUVILLE;652780;6865619;17568;bus;20850;1;true;unknown;unknown;Paris 18e;75118;48.888850654367005,2.3560398055457346
50144411;1259880-1335653;2018-04-12T14:22:32+02:00;2021-05-05T13:45:26+02:00;59;RATP;EVANGILE - AUBERVILLIERS;653875;6866405;24597;bus;21472;1;true;unknown;unknown;Paris 18e;75118;48.8959982378347,2.3708867701059044
50144527;1259861-37311;2018-04-12T14:02:30+02:00;2021-05-05T13:45:18+02:00;59;RATP;THOMAS MANN;654623;6859105;37311;bus;24241;1;true;unknown;unknown;Paris 13e;75113;48.83040338004069,2.381867965905369
50144737;1259843-37071;2018-04-12T14:26:32+02:00;2021-05-05T13:45:12+02:00;59;RATP;INDRE;656297;6862732;37071;bus;27482;1;true;unknown;unknown;Paris 20e;75120;48.8631367857997,2.4042978248758167
50144745;1259835-24951;2018-04-12T14:26:31+02:00;2021-05-05T13:45:10+02:00;59;RATP;HILSZ - LAGNY;656891;6861176;24951;bus;27490;1;false;unknown;unknown;Paris 20e;75120;48.849183760599054,2.412551941546685
50144803;1259814-807806;2018-04-12T14:10:32+02:00;2021-05-05T13:45:03+02:00;59;RATP;AVENUE EMILE ZOLA;648094;6861002;26604;bus;28801;1;true;unknown;unknown;Paris 15e;75115;48.84697037517395,2.2927019798098343
50144809;1259810-1247251;2018-04-12T14:10:32+02:00;2021-05-05T13:45:02+02:00;59;RATP;BALARD;647022;6859842;471765;bus;28880;1;true;unknown;unknown;Paris 15e;75115;48.836451301684676,2.2782396370043454
50144824;1259808-1351712;2018-04-12T14:24:35+02:00;2021-05-05T13:45:01+02:00;59;RATP;JEAN JAURES - LORRAINE;654662;6865275;26284;bus;29260;1;true;unknown;unknown;Paris 19e;75119;48.885892445464876,2.3817411388644123
50144851;1259803-1311906;2018-04-12T13:58:42+02:00;2021-05-05T13:44:59+02:00;59;RATP;GARE DE LYON - VAN GOGH;653886;6860753;40031;bus;30920;1;false;unknown;unknown;Paris 12e;75112;48.8451716628383,2.371650227821678
50144949;1259776-895024;2018-04-12T14:22:36+02:00;2021-05-05T13:44:50+02:00;59;RATP;LES VIGNES;651584;6865542;9895;bus;33140;1;false;unknown;unknown;Paris 18e;75118;48.88806939714042,2.339738951429455
50145032;1259763-1351697;2018-04-12T04:00:00+02:00;2021-05-05T13:44:45+02:00;59;RATP;JAURES - STALINGRAD;653756;6864896;39885;bus;35541;1;true;false;true;Paris 10e;75110;48.88241978194023,2.369428117295879
50145035;1259760-23379;2018-04-12T14:02:51+02:00;2021-05-05T13:44:43+02:00;59;RATP;DAMESME;652722;6857982;23379;bus;35562;1;true;unknown;unknown;Paris 13e;75113;48.82016742215294,2.356098137559119
50145065;1259749-28513;2018-04-12T14:22:33+02:00;2021-05-05T13:44:40+02:00;59;RATP;LA CHAPELLE;653176;6865158;28513;bus;36629;1;true;unknown;unknown;Paris 18e;75118;48.88473395444554,2.3614908336381673
50145301;1259721-1323671;2018-04-12T14:03:14+02:00;2021-05-05T13:44:30+02:00;59;RATP;MOULIN DES PRES;652479;6859064;29026;bus;43881;1;true;unknown;unknown;Paris 13e;75113;48.82988015594936,2.3526679464536975
50145490;1259704-39886;2018-04-12T13:59:05+02:00;2021-05-05T13:44:25+02:00;59;RATP;PORTE DE MONTEMPOIVRE;656845;6860269;39886;bus;50341;1;true;unknown;unknown;Paris 12e;75112;48.84102398260807,2.4120171541223345
50145566;1259701-1301168;2018-04-12T14:18:53+02:00;2021-05-05T13:44:24+02:00;59;RATP;PARC MARTIN LUTHER KING;649868;6865715;40838;bus;54722;1;true;unknown;unknown;Paris 17e;75117;48.8894937966135,2.3163181550297547
50145740;1259697-1252974;2018-04-12T14:22:53+02:00;2021-05-05T13:44:22+02:00;59;RATP;GUY MOQUET;650736;6866081;26198;bus;58704;1;true;unknown;unknown;Paris 18e;75118;48.892852088569256,2.328112574278507
50145806;1259689-715972;2018-04-12T14:23:09+02:00;2021-05-05T13:44:20+02:00;59;RATP;RENE BINET;651340;6866802;419000;bus;59885;1;true;unknown;unknown;Paris 18e;75118;48.899381665098154,2.3362671882258623
50145876;1259686-1362738;2018-04-12T14:24:51+02:00;2021-05-05T13:44:19+02:00;59;RATP;PORTE DE PANTIN;655698;6865587;29481;bus;60694;1;false;unknown;unknown;Paris 19e;75119;48.88877028011131,2.395835607344268
50146053;1259673-884027;2018-04-12T14:24:47+02:00;2021-05-05T13:44:15+02:00;59;RATP;GENERAL COCHET;655641;6865309;24840;bus;62257;1;true;unknown;unknown;Paris 19e;75119;48.88626638683531,2.3950873484603044
50146338;1259664-989007;2018-04-12T14:07:14+02:00;2021-05-05T13:44:12+02:00;59;RATP;PORTE DE VANVES;648918;6858787;2153;bus;65604;2;false;unknown;unknown;Paris 14e;75114;48.82711669270245,2.304195602603531
50146448;1259663-928716;2018-04-12T14:13:13+02:00;2021-05-05T13:44:11+02:00;59;RATP;PORTE DE SAINT-CLOUD;645387;6860072;420443;bus;67469;1;true;unknown;unknown;Paris 16e;75116;48.83838320763076,2.255936537492854
50146554;1259653-886389;2018-04-12T13:56:39+02:00;2021-05-05T13:44:08+02:00;59;RATP;VOLTAIRE - MONTREUIL;655337;6861380;426940;bus;68995;1;true;unknown;unknown;Paris 11e;75111;48.850912486486315,2.3913549186047085
50146555;1259652-1232718;2018-04-12T13:58:57+02:00;2021-05-05T13:44:08+02:00;59;RATP;NATION - TRONE;655825;6861089;22736;bus;69014;1;true;unknown;unknown;Paris 11e;75111;48.84832916548676,2.398035110958771
50146635;1259642-1217086;2018-04-12T14:22:49+02:00;2021-05-05T13:44:03+02:00;59;RATP;LAMARCK - GUY MOQUET;650730;6865907;427341;bus;69290;1;true;unknown;unknown;Paris 18e;75118;48.89128691800942,2.328050941133396
50146863;1259627-1004371;2018-10-12T18:02:52+02:00;2021-05-05T13:43:58+02:00;59;RATP;PORTE DE CLIGNANCOURT - CROISSET;651968;6866801;462508;bus;69394;1;true;unknown;unknown;Paris 18e;75118;48.89941983686687,2.344832960062814
50146909;1259619-1006379;2018-11-12T16:05:10+01:00;2021-05-05T13:43:56+02:00;59;RATP;WAGRAM - AMPERE;648871;6865188;462565;bus;69377;1;false;unknown;unknown;Paris 17e;75117;48.88467628984836,2.3027855918955047
50146958;1259600-1030603;2019-02-12T11:26:36+01:00;2021-05-05T13:43:48+02:00;59;RATP;ROUTE DE LA TERRASSE;658585;6857919;463653;bus;69432;3;true;unknown;unknown;Paris 12e;75112;48.820004161380204,2.435952380006724
50146959;1259599-1030610;2019-02-12T11:26:46+01:00;2021-05-05T13:43:48+02:00;59;RATP;HOPITAUX DE SAINT-MAURICE;657564;6858389;463656;bus;69433;3;true;unknown;unknown;Paris 12e;75112;48.824164587369246,2.422000604248414
50146975;1259584-1220103;2019-02-12T11:28:36+01:00;2021-05-05T13:43:44+02:00;59;RATP;BOTZARIS - BUTTES CHAUMONT;654622;6864228;463676;bus;69487;1;false;unknown;unknown;Paris 19e;75119;48.876474236312745,2.381307561265984
50146987;1259572-1030407;2019-02-12T11:22:08+01:00;2021-05-05T13:43:40+02:00;59;RATP;BOTZARIS - BUTTES CHAUMONT;654609;6864227;463585;bus;69501;1;true;unknown;unknown;Paris 19e;75119;48.876464327400896,2.381130430861987
50147009;1259555-1030311;2019-02-12T11:20:03+01:00;2021-05-05T13:43:34+02:00;59;RATP;QUAI DE LA GARE;653982;6859828;463556;bus;69588;1;true;unknown;unknown;Paris 13e;75113;48.83685995334223,2.3730583405049193
50147026;1259549-1271914;2019-02-12T11:21:58+01:00;2021-05-05T13:43:32+02:00;59;RATP;QUAI DE LA RAPEE;653565;6860876;463583;bus;69679;1;true;unknown;unknown;Paris 12e;75112;48.8462547508405,2.367263035841398
50147044;1259537-1030218;2019-02-12T11:18:15+01:00;2021-05-05T13:43:28+02:00;59;RATP;PONT DU GARIGLIANO;646428;6860124;463526;bus;69628;1;true;unknown;unknown;Paris 15e;75115;48.838938218954006,2.2701120613508143
50147064;1259519-1034371;2019-02-18T23:08:05+01:00;2021-05-05T13:43:21+02:00;59;RATP;FRERES FLAVIEN;656922;6864029;463808;bus;69457;2;true;unknown;unknown;Paris 20e;75120;48.87484262446969,2.4126851993354452
50147065;1259518-1034372;2019-02-18T23:07:57+01:00;2021-05-05T13:43:21+02:00;59;RATP;FRERES FLAVIEN;656924;6864102;463806;bus;69458;2;true;unknown;unknown;Paris 20e;75120;48.87549923332981,2.412705063550177
50147068;1259515-1034430;2019-02-18T23:07:38+01:00;2021-05-05T13:43:19+02:00;59;RATP;MENILMONTANT - MORTIER;656669;6863568;463800;bus;69462;1;true;unknown;unknown;Paris 20e;75120;48.87067995903657,2.409283006527023
50147072;1259511-1034443;2019-02-18T23:06:10+01:00;2021-05-05T13:43:17+02:00;59;RATP;GAMBETTA;655813;6862945;463777;bus;69466;1;true;unknown;unknown;Paris 20e;75120;48.865019252010455,2.3976786779029204
50147073;1259510-1034422;2019-02-18T23:06:03+01:00;2021-05-05T13:43:17+02:00;59;RATP;QUAI D'AUSTERLITZ;653908;6860034;463774;bus;69468;1;true;unknown;unknown;Paris 13e;75113;48.838707238946775,2.372027900033377
50147077;1259506-1369245;2019-02-18T23:06:22+01:00;2021-05-05T13:43:16+02:00;59;RATP;ADOLPHE PINARD;648681;6858571;463780;bus;69473;1;true;unknown;unknown;Paris 15e;75115;48.82515535735972,2.3009935622999764
50147083;1259500-1347380;2019-02-18T23:06:32+01:00;2021-05-05T13:43:13+02:00;59;RATP;PORTE MOLITOR;645568;6860880;463782;bus;69634;2;true;unknown;unknown;Paris 16e;75116;48.84566480818797,2.2582989890509806
50147090;1259495-1034449;2019-02-18T23:04:38+01:00;2021-05-05T13:43:12+02:00;59;RATP;CAMBRAI - CURIAL;654475;6866335;463706;bus;69530;1;true;unknown;unknown;Paris 19e;75119;48.895411464078514,2.3790775248088294
50147103;1259486-1218871;2019-02-18T23:05:40+01:00;2021-05-05T13:43:08+02:00;59;RATP;FERRY - LENOIR;653737;6863087;463768;bus;69645;1;true;unknown;unknown;Paris 11e;75111;48.8661504810056,2.369366048480985
50147125;1259473-1037116;2019-02-22T23:04:50+01:00;2021-05-05T13:43:03+02:00;59;RATP;JOUFFROY D'ABBANS - VILLIERS;649064;6865086;463940;bus;69528;1;true;unknown;unknown;Paris 17e;75117;48.88377433704817,2.305429511405049
50147133;1259467-1249402;2019-02-22T23:05:22+01:00;2021-05-05T13:43:00+02:00;59;RATP;MORTEMART;659920;6858734;463951;bus;69657;3;true;unknown;unknown;Paris 12e;75112;48.82741804822857,2.454056953054442
50147134;1259466-1036967;2019-02-22T23:05:25+01:00;2021-05-05T13:43:00+02:00;59;RATP;PYRAMIDE - PARC FLORAL;658717;6860091;463952;bus;69658;3;true;unknown;unknown;Paris 12e;75112;48.83954585195484,2.43753937198704
50147154;1259457-1037632;2019-02-27T16:04:46+01:00;2021-05-05T13:42:56+02:00;59;RATP;ARAGO - SAINT-JACQUES;651305;6859608;463998;bus;69557;1;true;unknown;unknown;Paris 14e;75114;48.834684771281445,2.3366141821027093
50147178;1259453-1103037;2019-03-20T12:07:03+01:00;2021-05-05T13:42:55+02:00;59;RATP;BASTILLE - ROQUETTE;653824;6861690;473793;bus;69736;1;true;unknown;unknown;Paris 11e;75111;48.85359364688841,2.3707037012219554
50147185;1259452-1036971;2019-04-02T15:42:45+02:00;2021-05-05T13:42:54+02:00;59;RATP;ECOLE DU BREUIL;660232;6858272;463646;bus;69429;3;true;unknown;unknown;Paris 12e;75112;48.82328249175569,2.458349842368972
50147191;1259450-1108579;2019-04-02T15:42:38+02:00;2021-05-05T13:42:54+02:00;59;RATP;POISSONNIERE - BONNE NOUVELLE;652280;6863554;474140;bus;69640;1;true;unknown;unknown;Paris 10e;75110;48.87024382962792,2.3494533965823075
50147325;1259439-1219565;2019-10-04T01:04:30+02:00;2021-05-05T13:42:50+02:00;59;RATP;HIPPODROME DE LONGCHAMP;643505;6862735;478403;bus;69919;2;false;unknown;unknown;Paris 16e;75116;48.862168888385526,2.2299434051178233
50147642;1259406-1252968;2020-10-26T18:17:47+01:00;2021-05-05T13:42:38+02:00;59;RATP;NAVIER;650763;6866386;480063;bus;1839;1;true;unknown;unknown;Paris 18e;75118;48.89559689002937,2.3284454195574247
50114135;1259385-28394;2018-04-12T13:28:30+02:00;2021-05-05T13:38:09+02:00;59;RATP;SAINT-GILLES - CHEMIN VERT;653626;6862101;28394;bus;77;1;true;unknown;unknown;Paris 3e;75103;48.857275519948004,2.367960597628451
50114157;1259378-27317;2018-04-12T13:50:31+02:00;2021-05-05T13:38:07+02:00;59;RATP;CHOISEUL;651310;6863694;27317;bus;104;1;true;unknown;unknown;Paris 9e;75109;48.871430220169955,2.336214369412218
50114232;1259351-1328517;2018-04-12T13:42:32+02:00;2021-05-05T13:37:58+02:00;59;RATP;CHARLES DE GAULLE - ETOILE - FRIEDLAND;648402;6863982;25399;bus;199;1;true;unknown;unknown;Paris 8e;75108;48.873793720666654,2.2965369731996934
50114235;1259348-1218892;2018-04-12T13:42:32+02:00;2021-05-05T13:37:57+02:00;59;RATP;HAUSSMANN - COURCELLES;649425;6864104;27325;bus;202;1;true;unknown;unknown;Paris 8e;75108;48.87497197958386,2.3104688369775417
50114237;1259346-1338846;2018-04-12T13:42:32+02:00;2021-05-05T13:37:57+02:00;59;RATP;SAINT-AUGUSTIN;650189;6864086;482801;bus;204;1;true;unknown;unknown;Paris 8e;75108;48.87486965421762,2.3208866792813017
50114252;1259336-1371312;2018-04-12T13:34:33+02:00;2021-05-05T13:37:54+02:00;59;RATP;DANTE;652007;6861371;28418;bus;228;1;true;unknown;unknown;Paris 5e;75105;48.85059211090901,2.3459783592138974
50114295;1259317-889167;2018-04-12T13:42:31+02:00;2021-05-05T13:37:48+02:00;59;RATP;MADELEINE;650502;6863520;8413;bus;293;1;true;unknown;unknown;Paris 8e;75108;48.869803888631665,2.3252197932934466
50114347;1259307-1251022;2018-04-12T13:22:35+02:00;2021-05-05T13:37:44+02:00;59;RATP;PALAIS ROYAL - COMEDIE FRANCAISE;651213;6862872;27071;bus;355;1;true;unknown;unknown;Paris 1er;75101;48.86403079845519,2.3349864166615184
50114375;1259301-36739;2018-04-12T13:22:35+02:00;2021-05-05T13:37:42+02:00;59;RATP;PALAIS ROYAL - COMEDIE FRANCAISE;651226;6862899;36739;bus;389;1;true;unknown;unknown;Paris 1er;75101;48.864274589307165,2.3351605120744665
50114377;1259299-884915;2018-04-12T13:42:35+02:00;2021-05-05T13:37:41+02:00;59;RATP;SAINT-AUGUSTIN;650225;6864057;28523;bus;391;1;true;unknown;unknown;Paris 8e;75108;48.874611648420974,2.3213808698764766
50114379;1259297-36545;2018-04-12T13:42:35+02:00;2021-05-05T13:37:40+02:00;59;RATP;SAINT-PHILIPPE DU ROULE;649518;6863911;36545;bus;393;1;true;unknown;unknown;Paris 8e;75108;48.87324368019703,2.3117596534854448
50114405;1259285-37378;2018-04-12T13:36:31+02:00;2021-05-05T13:37:36+02:00;59;RATP;MONTPARNASSE - ALENCON;650296;6860690;37378;bus;424;1;true;unknown;unknown;Paris 6e;75106;48.84433819038922,2.3227425310543803
50114407;1259283-1257332;2018-04-12T13:40:32+02:00;2021-05-05T13:37:35+02:00;59;RATP;HOPITAL DES ENFANTS MALADES;649767;6860945;8445;bus;426;1;true;unknown;unknown;Paris 7e;75107;48.846590374386544,2.3155047154527595
50114411;1259279-39484;2018-04-12T13:40:30+02:00;2021-05-05T13:37:34+02:00;59;RATP;ECOLE MILITAIRE;649108;6861858;39484;bus;430;1;true;unknown;unknown;Paris 7e;75107;48.85474918997264,2.3064160976871784
50114413;1259277-807838;2018-04-12T13:40:30+02:00;2021-05-05T13:37:33+02:00;59;RATP;LA TOUR MAUBOURG - SAINT-DOMINIQUE;649399;6862476;39483;bus;432;1;true;unknown;unknown;Paris 7e;75107;48.86032969763271,2.310308238656974
50114416;1259274-802759;2018-04-12T13:42:34+02:00;2021-05-05T13:37:32+02:00;59;RATP;ROND-POINT DES CHAMPS-ELYSEES;649406;6863351;34180;bus;435;1;true;unknown;unknown;Paris 8e;75108;48.868198950817735,2.3102994761903934
50114420;1259270-1251031;2018-04-12T13:22:33+02:00;2021-05-05T13:37:31+02:00;59;RATP;VICTOIRES;651708;6863033;29441;bus;441;1;true;unknown;unknown;Paris 1er;75101;48.86551594445464,2.341715131889547
50114421;1259269-1218865;2018-04-12T13:22:33+02:00;2021-05-05T13:37:31+02:00;59;RATP;ETIENNE MARCEL - MONTMARTRE;651902;6862961;29444;bus;442;1;true;unknown;unknown;Paris 1er;75101;48.86488297611442,2.344367639787975
50114428;1259262-29422;2018-04-12T13:32:30+02:00;2021-05-05T13:37:29+02:00;59;RATP;PAYENNE;653181;6862086;29422;bus;449;1;true;unknown;unknown;Paris 4e;75104;48.85710843992821,2.361897529190295
50114454;1259260-39887;2018-04-12T13:28:30+02:00;2021-05-05T13:37:28+02:00;59;RATP;TOURNELLES - SAINT-GILLES;653594;6862150;39887;bus;480;1;true;unknown;unknown;Paris 3e;75103;48.857713868431524,2.3675191335188255
50114539;1259230-28262;2018-04-12T13:28:30+02:00;2021-05-05T13:37:19+02:00;59;RATP;GRENIER SAINT-LAZARE - QUARTIER DE L'HORLOGE;652622;6862731;28262;bus;576;1;true;unknown;unknown;Paris 3e;75103;48.86286798086249,2.3542072867312194
50114565;1259219-1306540;2018-04-12T13:22:38+02:00;2021-05-05T13:37:16+02:00;59;RATP;CHATELET;652166;6862182;39789;bus;607;1;true;unknown;unknown;Paris 1er;75101;48.85789719419129,2.3480537767553553
50114567;1259217-37538;2018-04-12T13:32:34+02:00;2021-05-05T13:37:15+02:00;59;RATP;LES HALLES - CENTRE GEORGES POMPIDOU;652279;6862492;37538;bus;609;1;true;unknown;unknown;Paris 4e;75104;48.86069336804448,2.34955902051623
50114576;1259210-25101;2018-04-12T13:43:05+02:00;2021-05-05T13:37:13+02:00;59;RATP;PIERRE CHARRON - FRANCOIS 1ER;648763;6863416;25101;bus;622;1;true;unknown;unknown;Paris 8e;75108;48.86873265191361,2.3015266771725047
50114585;1259201-37143;2018-04-12T13:36:52+02:00;2021-05-05T13:37:10+02:00;59;RATP;SAINT-GERMAIN-DES-PRES;651020;6861678;37143;bus;631;1;true;unknown;unknown;Paris 6e;75106;48.85327866401266,2.3324933467256703
50114586;1259200-26749;2018-04-12T13:36:52+02:00;2021-05-05T13:37:09+02:00;59;RATP;MICHEL DEBRE;650887;6861512;26749;bus;632;1;false;unknown;unknown;Paris 6e;75106;48.851775714663084,2.3307000648028824
50114593;1259197-800909;2018-04-12T13:40:52+02:00;2021-05-05T13:37:09+02:00;59;RATP;VANEAU - SAINT-ROMAIN;650091;6861122;39322;bus;642;1;true;unknown;unknown;Paris 7e;75107;48.8482073035633,2.319898679277045
50114627;1259193-1257329;2018-04-12T13:36:52+02:00;2021-05-05T13:37:07+02:00;59;RATP;BAC - SAINT-PLACIDE;650323;6861272;39320;bus;678;1;true;unknown;unknown;Paris 6e;75106;48.84957417314627,2.3230424246249903
50114635;1259187-23467;2018-04-12T13:50:45+02:00;2021-05-05T13:37:05+02:00;59;RATP;LE PELETIER - HAUSSMANN;651459;6863808;23467;bus;694;1;true;unknown;unknown;Paris 9e;75109;48.872466642664456,2.338232550734666
50114636;1259186-40517;2018-04-12T13:50:46+02:00;2021-05-05T13:37:05+02:00;59;RATP;CHAUSSEE D'ANTIN;651163;6863858;40517;bus;695;1;true;unknown;unknown;Paris 9e;75109;48.87289390360736,2.3341915770839883
50114639;1259184-1218844;2018-04-12T13:43:06+02:00;2021-05-05T13:37:04+02:00;59;RATP;CONCORDE - COURS LA REINE;650063;6863112;23450;bus;700;1;false;unknown;unknown;Paris 8e;75108;48.8661009463305,2.319283380269232
50114640;1259183-23466;2018-04-12T13:43:07+02:00;2021-05-05T13:37:04+02:00;59;RATP;CHAMPS-ELYSEES - CLEMENCEAU;649638;6863330;23466;bus;701;1;true;unknown;unknown;Paris 8e;75108;48.86802828427847,2.31346444365675
50114644;1259179-960971;2018-04-12T13:40:56+02:00;2021-05-05T13:37:03+02:00;59;RATP;BOSQUET - RAPP;648691;6862715;23456;bus;705;1;true;unknown;unknown;Paris 7e;75107;48.86242297918848,2.3006298464515735
50114647;1259176-23317;2018-04-12T13:40:58+02:00;2021-05-05T13:37:02+02:00;59;RATP;RAPP - LA BOURDONNAIS;648603;6862160;23317;bus;708;1;true;unknown;unknown;Paris 7e;75107;48.85742494420864,2.2994975299981766
50114666;1259174-962515;2018-04-12T13:40:53+02:00;2021-05-05T13:37:01+02:00;59;RATP;RAPP - LA BOURDONNAIS;648635;6862132;26307;bus;732;1;true;unknown;unknown;Paris 7e;75107;48.857175696597785,2.299937026336512
50114672;1259168-800936;2018-04-12T13:43:06+02:00;2021-05-05T13:36:59+02:00;59;RATP;ROND-POINT DES CHAMPS-ELYSEES;649308;6863363;27488;bus;738;1;true;unknown;unknown;Paris 8e;75108;48.86829915873516,2.308962170728916
50114673;1259167-27334;2018-04-12T13:43:06+02:00;2021-05-05T13:36:59+02:00;59;RATP;CHAMPS-ELYSEES - CLEMENCEAU;649619;6863309;27334;bus;739;1;true;unknown;unknown;Paris 8e;75108;48.86783795008759,2.3132079382741595
50114676;1259164-1253467;2018-04-12T13:26:32+02:00;2021-05-05T13:36:58+02:00;59;RATP;CAPUCINES - CAUMARTIN;650778;6863538;23460;bus;742;1;true;unknown;unknown;Paris 2e;75102;48.86998691017039,2.328980089300097
50114689;1259160-27322;2018-04-12T13:43:08+02:00;2021-05-05T13:36:56+02:00;59;RATP;HAUSSMANN - COURCELLES;649279;6864121;27322;bus;755;1;true;unknown;unknown;Paris 8e;75108;48.87511337381192,2.3084763690702754
50114780;1259151-28254;2018-04-12T13:43:09+02:00;2021-05-05T13:36:54+02:00;59;RATP;TERNES;648555;6864397;28254;bus;861;1;true;unknown;unknown;Paris 8e;75108;48.87753793053235,2.2985725356127142
50114793;1259145-1369984;2018-04-12T13:34:56+02:00;2021-05-05T13:36:52+02:00;59;RATP;CARDINAL LEMOINE;652409;6860956;37119;bus;878;1;true;unknown;unknown;Paris 5e;75105;48.846889847289496,2.351502787081365
50114795;1259143-1242080;2018-04-12T13:34:56+02:00;2021-05-05T13:36:51+02:00;59;RATP;LAGRANGE;652151;6861506;26729;bus;880;1;true;unknown;unknown;Paris 5e;75105;48.851816868730666,2.3479254289762115
50114800;1259139-1324827;2018-04-12T13:36:55+02:00;2021-05-05T13:36:50+02:00;59;RATP;MICHEL DEBRE;650890;6861470;37577;bus;888;1;true;unknown;unknown;Paris 6e;75106;48.851398240422434,2.330745797136207
50114823;1259134-28564;2018-04-12T13:26:31+02:00;2021-05-05T13:36:49+02:00;59;RATP;REAUMUR - MONTMARTRE;651841;6863377;28564;bus;921;1;true;unknown;unknown;Paris 2e;75102;48.868619429760905,2.343489031019026
50114824;1259133-28541;2018-04-12T13:26:31+02:00;2021-05-05T13:36:48+02:00;59;RATP;GRANDS BOULEVARDS;651802;6863605;28541;bus;922;1;true;unknown;unknown;Paris 2e;75102;48.87066686909174,2.342931538470495
50114830;1259130-39486;2018-04-12T13:43:03+02:00;2021-05-05T13:36:47+02:00;59;RATP;SAINT-PHILIPPE-DU-ROULE;649400;6863904;39486;bus;929;1;true;unknown;unknown;Paris 8e;75108;48.873171471073,2.31015182999862
50114881;1259127-1338751;2018-04-12T13:43:04+02:00;2021-05-05T13:36:46+02:00;59;RATP;MATIGNON - SAINT-HONORE;649652;6863748;29020;bus;991;1;true;unknown;unknown;Paris 8e;75108;48.87178835297426,2.3136057511157
50114885;1259126-1315851;2018-04-12T13:26:31+02:00;2021-05-05T13:36:46+02:00;59;RATP;OPERA RUE DE LA PAIX;650974;6863587;25413;bus;995;1;true;unknown;unknown;Paris 2e;75102;48.870442505118156,2.3316462815025467
50114888;1259124-30130;2018-04-12T13:50:44+02:00;2021-05-05T13:36:45+02:00;59;RATP;GLUCK - HAUSSMANN;650996;6863849;30130;bus;999;1;true;unknown;unknown;Paris 9e;75109;48.87280028382242,2.3319159661480553
50115008;1259113-22320;2018-04-12T13:36:52+02:00;2021-05-05T13:36:42+02:00;59;RATP;BREA - NOTRE-DAME-DES-CHAMPS;650843;6860624;22320;bus;1140;1;true;unknown;unknown;Paris 6e;75106;48.84378661355342,2.3302031200461553
50115031;1259110-962522;2018-04-12T13:36:50+02:00;2021-05-05T13:36:41+02:00;59;RATP;RASPAIL - FLEURUS;650725;6860952;28683;bus;1172;1;true;unknown;unknown;Paris 6e;75106;48.84672729717426,2.328557366573029
50115032;1259109-961381;2018-04-12T13:36:49+02:00;2021-05-05T13:36:40+02:00;59;RATP;FLEURUS;650879;6860982;28693;bus;1173;1;true;unknown;unknown;Paris 6e;75106;48.847008844371956,2.330652271867624
50115033;1259108-1277791;2018-04-12T13:36:48+02:00;2021-05-05T13:36:40+02:00;59;RATP;MUSEE DU LUXEMBOURG;651051;6861164;27131;bus;1174;1;true;unknown;unknown;Paris 6e;75106;48.8486586520712,2.3329749704737286
50115087;1259095-1212085;2018-04-12T13:40:45+02:00;2021-05-05T13:36:36+02:00;59;RATP;CHARLOTTE PERRIAND;650571;6861722;22714;bus;1246;1;true;unknown;unknown;Paris 7e;75107;48.85364006110931,2.3263694887308777
50115090;1259092-814518;2018-04-12T13:40:46+02:00;2021-05-05T13:36:35+02:00;59;RATP;LILLE - UNIVERSITE;650196;6862512;29816;bus;1249;1;true;unknown;unknown;Paris 7e;75107;48.86071555080091,2.3211665929856338
50115129;1259075-28026;2018-04-12T13:36:44+02:00;2021-05-05T13:36:29+02:00;59;RATP;SAINT-GERMAIN - ODEON;651548;6861549;28026;bus;1290;1;true;unknown;unknown;Paris 6e;75106;48.85215850044773,2.3397033718029925
50115130;1259074-1242054;2018-04-12T13:34:53+02:00;2021-05-05T13:36:29+02:00;59;RATP;CLUNY;651841;6861435;26788;bus;1291;1;true;unknown;unknown;Paris 5e;75105;48.85115527306541,2.3437090597765953
50121379;1259072-9105;2018-04-12T13:42:37+02:00;2021-05-05T13:36:28+02:00;59;RATP;BUCAREST;650460;6864680;9105;bus;1427;1;true;unknown;unknown;Paris 8e;75108;48.880232226795044,2.3245119818336044
50121426;1259069-25761;2018-04-12T13:50:34+02:00;2021-05-05T13:36:27+02:00;59;RATP;SAINT-GEORGES;651377;6864501;25761;bus;1476;1;true;unknown;unknown;Paris 9e;75109;48.878692424610364,2.3370353624949267
50121427;1259068-1270504;2018-04-12T13:50:34+02:00;2021-05-05T13:36:27+02:00;59;RATP;SAINT-GEORGES - CHATEAUDUN;651370;6864264;25763;bus;1477;1;true;unknown;unknown;Paris 9e;75109;48.876560621152635,2.336967056624197
